phrase_id,label,phrase,tokstem,class
163322,0.31944,is so charmless and vacant,  charmless vacant,1
5038,0.069444,be laughing at britney spears  moviestarring debut whenever it does nt have you impatiently squinting at your watch,  laugh britney spear moviestar debut whenev nt impati squint watch,0
174290,0.33333,the most cinemabesotted critic,  cinemabesot critic,1
188612,0.25,The result is so tame that even slightly wisedup kids would quickly change the channel ,  result tame even slightli wisedup kid would quickli chang channel,1
72967,0.56944,about our infantilized culture that is nt entirely infantile,  infantil cultur nt entir infantil,2
32799,0.76389,in Jane Hamilton s exemplary costumes,  jane hamilton exemplari costum,3
30358,0.72222,considerable power,  consider power,3
218772,0.58333,was produced by Jerry Bruckheimer and directed by Joel Schumacher,  produc jerri bruckheim direct joel schumach,2
125328,0.65278,its own making,  make,3
55124,0.43056000000000005,not his plot,  plot,2
128775,0.52778,of love  communal discord  and justice,  love commun discord justic,2
45493,0.51389,Highbrow selfappointed guardians of culture need not apply  but those who loved Cool as Ice have at last found a worthy followup,  highbrow selfappoint guardian cultur need appli love cool ice last found worthi followup,2
57637,0.5,teenage memories,  teenag memori,2
123779,0.055555999999999994,is a lumbering  wheezy drag ,  lumber wheezi drag,0
136257,0.5,the silly original cartoon,  silli origin cartoon,2
196123,0.15278,considered a star  nor why he keeps being cast in action films when none of them are ever any good,  consid star keep cast action film none ever good,0
208814,0.375,other sloppy,  sloppi,1
104258,0.56944,An ambitious and moving but bleak film ,  ambiti move bleak film,2
226708,0.55556,This time Mr Burns is trying something in the Martin Scorsese streetrealist mode ,  time Mr burn tri someth martin scorses streetrealist mode,2
103074,0.5, and complexities ,  complex,2
180020,0.40278,s target audience has nt graduated from junior high school,  target audienc nt graduat junior high school,2
41078,0.30556,Mama takes a bit too long to find its rhythm and,  mama take bit long find rhythm,1
106033,0.54167,Good actors have a radar for juicy roles,  good actor radar juici role,2
83261,0.54167,increase the gravitational pull considerably,  increas gravit pull consider,2
131044,0.52778,read The Catcher in the Rye,  read catcher rye,2
230991,0.5,free rein,  free rein,2
151292,0.5,a Hollywood production,  hollywood product,2
135969,0.5,the peanut butter,  peanut butter,2
30365,0.4375,consistently odd,  consist odd,2
97113,0.5,their family,  famili,2
62589,0.68056, is there a deeper  more direct connection between these women  one that spans time and reveals meaning  You bet there is and it s what makes this rather convoluted journey worth taking ,  deeper direct connect women one span time reveal mean bet make rather convolut journey worth take,3
13791,0.75,A refreshing Korean film,  refresh korean film,3
406,0.27778,an inexpressible and drab wannabe looking for that exact niche,  inexpress drab wannab look exact nich,1
35101,0.56944,of Italian for Beginners,  italian beginn,2
40506,0.54167,your leading ladies are a couple of screeneating dominatrixes like Goldie Hawn and Susan Sarandon at their raunchy best,  lead ladi coupl screeneat dominatrix like goldi hawn susan sarandon raunchi best,2
90321,0.5,place metaphor,  place metaphor,2
145399,0.36111,Foolish Choices,  foolish choic,1
22196,0.44443999999999995,that real people would nt,  real peopl would nt,2
85234,0.68056,its emotional power,  emot power,3
125506,0.5,just for them, ,2
70091,0.625,There s nothing like love to give a movie a B shot ,  noth like love give movi B shot,3
91907,0.63889,satirical touches,  satir touch,3
113604,0.38889,all manner of drag queen  bearded lady and lactating hippie,  manner drag queen beard ladi lactat hippi,1
238396,0.5,wanted and quite honestly,  want quit honestli,2
210205,0.52778,really interesting,  realli interest,2
130482,0.625,postcard that is a selfglorified Martin Lawrence lovefest ,  postcard selfglorifi martin lawrenc lovefest,3
103703,0.51389,A mechanical actioncomedy,  mechan actioncomedi,2
11655,0.38889,the movie s downfall is to substitute plot for personality ,  movi downfal substitut plot person,1
217508,0.41667,to want to be a character study,  want charact studi,2
14388,0.98611,Ranks among Willams  best screen,  rank among willam best screen,4
135603,0.54167,the kind of movie you see because the theater,  kind movi see theater,2
172561,0.56944,target market,  target market,2
146544,0.23611,It s mildly amusing  but I certainly ca nt recommend it ,  mildli amus certainli ca nt recommend,1
42861,0.65278,the sort of delicate  articulate character ,  sort delic articul charact,3
208623,0.041667,one of the worst movies of one year,  one worst movi one year,0
174280,0.52778,the mods and,  mod,2
150378,0.5,Tiger Beat version,  tiger beat version,2
117297,0.55556,commentary enough,  commentari enough,2
10869,0.54167,suspension,  suspens,2
3664,0.26389,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe  the most aggressively nervewracking and screamingly neurotic romantic comedy in cinema history,  cockamami tone poem pitch precipit swooni lyric violent catastroph aggress nervewrack screamingli neurot romant comedi cinema histori,1
200964,0.44443999999999995,heal ,  heal,2
59950,0.59722,was money,  money,2
5529,0.52778,chefs,  chef,2
71196,0.55556, Enigma  is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of  We Were Soldiers  ,  enigma kind engag histor drama hollywood appear given favor sentiment war movi vein soldier,2
4484,0.5,all its vital,  vital,2
223562,0.51389,HG Wells had a time machine and could take a look at his kin s reworked version,  HG well time machin could take look kin rework version,2
77622,0.73611,cult favorite,  cult favorit,3
233176,0.72222,its storytelling prowess and,  storytel prowess,3
98357,0.69444,to the climactic burst of violence,  climact burst violenc,3
196783,0.30556,depressing story,  depress stori,1
174844,0.44443999999999995,the sulking  moody male hustler in the title role,  sulk moodi male hustler titl role,2
162287,0.16667,insult the intelligence of everyone,  insult intellig everyon,0
191550,0.54167,a tossup between presiding over the end of cinema as we know it and another night of delightful hand shadows,  tossup presid end cinema know anoth night delight hand shadow,2
166604,0.36111,need a constant influx of liquid,  need constant influx liquid,1
235285,0.5,rein,  rein,2
105729,0.61111,Examines its explosive subject matter,  examin explos subject matter,3
89429,0.5,on one continuum,  one continuum,2
206736,0.15278,must have read  seeking anyone with acting ambition but no sense of pride or shame  ,  must read seek anyon act ambit sens pride shame,0
165288,0.19444,loses steam towards the middle and never really develops beyond attacking obvious target ,  lose steam toward middl never realli develop beyond attack obviou target,0
83599,0.625,into your heart,  heart,3
111034,0.52778,What might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention,  might readili dismiss tiresom rant age filmmak still thumb nose convent,2
218299,0.44443999999999995,up on silver bullets for director Neil Marshall s intense freight train of a film ,  silver bullet director neil marshal intens freight train film,2
14384,0.43056000000000005,Quills,  quill,2
44949,0.5,Clooney  Mr  Kaufman and,  clooney Mr kaufman,2
216963,0.41667,to diminishing effect ,  diminish effect,2
140357,0.41667,women from Venus,  women venu,2
6233,0.5,entirely,  entir,2
40955,0.33333,I complain all the time about seeing the same ideas repeated in films over and over again  but,  complain time see idea repeat film,1
188438,0.51389,The movie is nt painfully bad  something to be  fully experienced  ,  movi nt pain bad someth fulli experienc,2
154713,0.58333,be described as out,  describ,2
102421,0.79167, brimming with coltish  neurotic energy  holds the screen like a true star ,  brim coltish neurot energi hold screen like true star,3
221214,0.79167, Tavernier s film bounds along with the ratatat energy of  His Girl Friday   maintaining a light touch while tackling serious themes ,  taverni film bound along ratatat energi girl friday maintain light touch tackl seriou theme,3
112626,0.69444,a rich subject and some fantastic moments and scenes,  rich subject fantast moment scene,3
133176,0.41667,squander,  squander,2
99593,0.75,warmth  wit and interesting characters,  warmth wit interest charact,3
1200,0.5,his movie,  movi,2
228862,0.15278,are weak  as are most of the subplots,  weak subplot,0
205188,0.30556,little action ,  littl action,1
78974,0.76389,energetic and smart,  energet smart,3
40209,0.72222,with heavy doses of always enticing Sayles dialogue,  heavi dose alway entic sayl dialogu,3
192540,0.52778,an essentially awkward version of the lightweight female empowerment,  essenti awkward version lightweight femal empower,2
213556,0.375,that a movie can be as intelligent as this one is in every regard except its storyline,  movi intellig one everi regard except storylin,1
218450,0.51389,verbally,  verbal,2
208573,0.25,one big excuse to play one lewd scene after another  About half of them are funny  a few are sexy and none are useful in telling the story  which is paperthin and decidedly unoriginal,  one big excus play one lewd scene anoth half funni sexi none use tell stori paperthin decidedli unorigin,1
98214,0.5,to opera,  opera,2
77759,0.47222,de la sonrisa,  de la sonrisa,2
6723,0.5,fuse the two  woods ,  fuse two wood,2
115043,0.55556,as the great equalizer,  great equal,2
33228,0.69444,is a good stepping stone for director Sprecher,  good step stone director sprecher,3
175186,0.33333,there is nt much in the way of character development in the script,  nt much way charact develop script,1
85056,0.70833,it is a young artist s thoughtful consideration of fatherhood,  young artist thought consider fatherhood,3
129721,0.63889,original hit movie,  origin hit movi,3
95453,0.43056000000000005,the diciness of colonics,  dici colon,2
10466,0.47222,similar fare,  similar fare,2
168925,0.44443999999999995,played too skewed to ever get a hold on,  play skew ever get hold,2
9204,0.5,observations,  observ,2
200664,0.54167,has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel,  make interest medit ether natur internet otherworldli energi could channel,2
191293,0.63889,a sense of action,  sens action,3
199971,0.43056000000000005,gives us  is a man who uses the damage of war  far more often than the warfare itself  to create the kind of art shots that fill gallery shows,  give us man use damag war far often warfar creat kind art shot fill galleri show,2
